Data,Cod. PV,GBLU,GAS,BSP,
42971,2990,2,14,8,
42971,2996,,14,7,
42971,3465,3,10,6,
42971,3543,,13,2,
42971,3809,1,3,2,
42971,3817,2,18,4,
42971,3893,,5,,
42971,3896,2,8,4,
42971,5505,,10,7,
42971,5529,2,8,10,
42971,5586,,1,1,
42971,5588,3,5,,
42971,5589,2,6,3,
42971,6231,2,9,6,
42971,6248,,5,2,
42971,6257,,,1,
42971,6263,,4,3,
42971,6264,,1,2,
42971,6292,,9,5,
42971,6304,,29,7,
42971,6334,,20,,
42971,6351,,5,2,
42971,6357,,6,2,
42971,6366,,9,3,
42971,6373,,15,3,
42971,6377,,3,,
42971,6437,,6,3,
42971,6446,5,18,8,
42971,11703,4,10,6,
42971,11709,,3,3,
42971,11713,,10,6,
42971,11723,,3,1,
42971,11728,,14,4,
42971,11749,2,11,8,
42971,11751,,18,3,
42971,11971,2,7,4,
42971,12103,,15,5,
42971,12105,,2,1,
42971,13495,,7,4,
42971,13501,2,12,7,
42971,13527,,11,2,
42971,13755,1,7,2,
42971,13763,,6,4,
42971,13820,6,20,10,
42971,13823,,14,2,
42971,13862,3,26,7,
42971,16408,,9,2,
42971,16448,,4,2,
42971,16462,3,20,6,
42971,22959,,15,6,
42971,22963,3,8,3,
42971,22966,,8,5,
42971,22979,,10,8,
42971,22983,,8,2,
42971,25501,4,26,6,
42971,25515,2,28,7,
42971,25548,,4,3,
42971,25549,,31,5,
42971,25554,4,22,10,
42971,25555,,8,3,
42971,51568,,31,5,
42971,51725,2,16,8,
42971,51755,,5,1,
42971,52399,,5,4,
42971,52431,,4,2,
42971,52494,,7,7,
42971,53216,,9,7,
42971,53493,,6,1,
42971,53958,,5,,
42971,54385,,6,3,
42971,54498,,10,2,
42971,54593,,15,,
42971,55422,2,20,3,
42971,55924,,10,5,
42971,55942,,3,2,
42971,56633,,3,2,
42971,56756,,7,3,
42971,56808,,4,2,
42971,56938,2,15,5,
42971,57208,,8,6,
42971,57273,1,6,3,
42971,57601,,5,,
42971,57842,2,8,2,
42971,58000,,4,1,
42972,1658,2,12,8,
42972,1676,,5,5,
42972,1688,,5,2,
42972,1690,2,2,,
42972,1718,,14,8,
42972,1735,,3,2,
42972,1736,1,5,2,
42972,1955,,5,2,
42972,1968,2,15,7,
42972,1971,,12,4,
42972,2023,,6,5,
42972,2030,,6,2,
42972,2036,,7,3,
42972,2053,1,7,2,
42972,2062,,2,3,
42972,2097,,9,5,
42972,2102,,27,6,
42972,2111,2,12,4,
42972,2113,,4,4,
42972,2138,1,6,1,
42972,2143,,15,6,
42972,2656,,10,,
42972,2662,,6,3,
42972,2667,2,7,7,
42972,2672,,5,3,
42972,2698,,7,3,
42972,2700,,8,1,
42972,2704,,10,5,
42972,2705,,13,7,
42972,2718,,9,5,
42972,2939,2,25,10,
42972,2945,,4,1,
42972,2946,,7,5,
42972,2970,2,5,2,
42972,3487,,6,4,
42972,3496,,21,16,
42972,3550,,15,5,
42972,3777,1,5,2,
42972,3793,,5,4,
42972,3809,,3,2,
42972,3816,,18,6,
42972,3831,2,11,7,
42972,3835,,6,2,
42972,3838,1,17,5,
42972,3893,,2,2,
42972,5518,,2,2,
42972,5530,2,15,5,
42972,5536,2,5,8,
42972,5588,,10,7,
42972,5591,1,8,3,
42972,5868,,9,5,
42972,6203,2,4,2,
42972,6224,3,20,2,
42972,6249,,19,10,
42972,6255,2,12,2,
42972,6257,,1,,
42972,6334,,,5,
42972,6337,,12,10,
42972,6358,,33,4,
42972,6359,,3,1,
42972,6370,,3,3,
42972,6377,,4,2,
42972,6381,,9,2,
42972,6403,3,14,5,
42972,6408,,1,3,
42972,6411,2,4,3,
42972,6416,2,10,6,
42972,6423,2,23,12,
42972,6428,2,9,5,
42972,6460,2,5,2,
42972,6466,,2,2,
42972,11674,2,4,3,
42972,11719,,11,2,
42972,11725,2,20,10,
42972,11731,,16,2,
42972,11734,,5,3,
42972,11748,,4,2,
42972,11750,,10,3,
42972,11761,,10,,
42972,11762,,5,,
42972,11766,2,10,6,
42972,11951,,5,3,
42972,11973,,6,3,
42972,11975,,6,2,
42972,12052,,4,4,
42972,12072,,2,2,
42972,12073,2,4,2,
42972,12101,,12,6,
42972,12105,,3,2,
42972,12108,2,14,8,
42972,12113,1,20,7,
42972,12114,,3,2,
42972,12115,,4,2,
42972,12117,2,11,5,
42972,12697,,5,2,
42972,12699,,1,,
42972,12967,1,5,2,
42972,13461,,14,5,
42972,13534,,8,8,
42972,13535,2,10,5,
42972,13755,,8,2,
42972,13792,1,6,,
42972,13810,,3,2,
42972,13814,2,4,3,
42972,13823,,15,,
42972,13825,,3,2,
42972,13833,2,10,,
42972,13846,2,8,5,
42972,13855,3,22,9,
42972,13856,,2,2,
42972,13859,,12,6,
42972,15501,2,12,2,
42972,15523,5,,,
42972,15548,,8,6,
42972,16435,,1,2,
42972,16445,,7,2,
42972,16448,,4,,
42972,22960,,20,5,
42972,22971,,36,,
42972,22974,1,9,1,
42972,22985,2,10,7,
42972,25501,4,26,6,
42972,25510,,7,6,
42972,25517,,5,3,
42972,25534,,10,6,
42972,25542,,7,2,
42972,25565,,10,5,
42972,25571,,10,4,
42972,25575,,8,2,
42972,51024,2,5,5,
42972,51226,,8,1,
42972,51516,,5,1,
42972,51568,,26,11,
42972,51700,,4,4,
42972,51704,,10,3,
42972,51740,,7,8,
42972,51755,,4,2,
42972,52410,,5,4,
42972,52438,2,6,2,
42972,52444,4,6,2,
42972,52474,2,28,6,
42972,52510,,9,6,
42972,52652,,10,4,
42972,52982,2,13,9,
42972,53171,,5,2,
42972,53242,,7,5,
42972,53306,1,5,,
42972,53490,3,17,4,
42972,53514,,4,4,
42972,53667,,20,12,
42972,53903,1,4,1,
42972,54252,2,15,2,
42972,54341,2,8,4,
42972,54479,1,5,,
42972,54498,2,8,,
42972,55557,2,8,8,
42972,55567,,3,2,
42972,55702,,5,,
42972,55905,,12,9,
42972,55973,,10,8,
42972,56193,,4,2,
42972,56554,3,15,5,
42972,56808,2,3,2,
42972,56835,,28,8,
42972,57056,,7,,
42972,57208,,7,4,
42972,57273,2,12,4,
42972,57411,,,3,
42972,57598,,9,5,
42972,57601,,6,,
42972,57605,,8,2,
42972,57962,,12,7,
42972,57973,4,21,12,
42972,58000,,2,2,
42972,58414,2,16,6,
42972,59154,,8,3,
42972,59213,1,9,5,
42973,1676,3,22,12,
42973,1676,1,5,3,
42973,1678,2,26,8,
42973,1693,,4,2,
42973,1694,,7,6,
42973,1718,,6,,
42973,1727,2,6,4,
42973,1743,,3,2,
42973,1784,1,3,4,
42973,2052,,15,6,
42973,2060,,4,,
42973,2074,,24,13,
42973,2075,,6,6,
42973,2656,,7,,
42973,2657,,3,,
42973,2675,,3,3,
42973,2690,5,6,2,
42973,2692,,6,2,
42973,2965,2,7,5,
42973,2994,,13,5,
42973,3809,,3,3,
42973,3817,2,18,5,
42973,3825,2,16,16,
42973,3893,,4,4,
42973,3894,2,25,9,
42973,3895,,13,8,
42973,5535,,6,6,
42973,5548,2,7,7,
42973,5586,,1,1,
42973,5805,1,6,4,
42973,6244,2,7,3,
42973,6248,,2,1,
42973,6257,,,1,
42973,6259,,11,5,
42973,6264,,2,1,
42973,6270,,6,4,
42973,6297,,5,,
42973,6303,2,5,3,
42973,6304,,29,7,
42973,6357,,5,2,
42973,6377,,2,,
42973,6408,1,7,3,
42973,6437,1,7,3,
42973,6447,1,4,3,
42973,11719,,7,,
42973,11745,,24,13,
42973,11964,1,3,1,
42973,12103,,6,5,
42973,12105,,4,1,
42973,12107,,10,5,
42973,12114,,6,4,
42973,12942,2,8,4,
42973,13501,2,12,7,
42973,13527,,9,5,
42973,13548,,21,16,
42973,13810,,2,,
42973,13820,,37,,
42973,13840,,22,12,
42973,13857,2,5,3,
42973,15523,,2,2,
42973,16435,1,6,3,
42973,16444,,15,5,
42973,16447,2,14,4,
42973,16454,,3,,
42973,22963,,3,3,
42973,25501,,16,20,
42973,25515,2,32,3,
42973,25548,,4,3,
42973,25554,4,22,10,
42973,51568,,31,5,
42973,51755,,2,1,
42973,52420,,8,4,
42973,52474,,36,,
42973,52474,,,36,
42973,52474,,36,,
42973,52652,,12,4,
42973,52889,,3,1,
42973,53730,,10,,
42973,53958,,3,2,
42973,54380,,15,,
42973,54593,2,10,2,
42973,55422,,15,,
42973,55642,,2,2,
42973,55702,5,5,7,
42973,56248,1,2,1,
42973,56381,,8,6,
42973,56633,,12,2,
42973,57007,4,21,,
42973,57601,,5,2,
42973,57835,4,16,6,
42975,1658,2,17,10,
42975,1671,,12,2,
42975,1676,,12,5,
42975,1678,3,14,3,
42975,1688,2,6,2,
42975,1690,,5,2,
42975,1717,2,4,2,
42975,1718,,8,4,
42975,1735,,4,2,
42975,1736,1,4,3,
42975,1743,,6,4,
42975,1762,,6,3,
42975,1968,2,16,6,
42975,1970,2,7,4,
42975,1971,2,10,4,
42975,2021,,15,7,
42975,2023,,5,3,
42975,2036,,4,,
42975,2053,1,7,2,
42975,2060,,6,3,
42975,2062,,4,3,
42975,2075,3,14,7,
42975,2094,3,15,6,
42975,2098,,8,5,
42975,2109,6,18,12,
42975,2138,,5,1,
42975,2141,,10,4,
42975,2142,,5,6,
42975,2143,,7,3,
42975,2656,,8,2,
42975,2672,,4,2,
42975,2716,,5,1,
42975,2718,1,5,4,
42975,2939,2,25,10,
42975,2945,,3,1,
42975,2963,2,10,6,
42975,2974,,8,4,
42975,2989,1,2,2,
42975,2990,,11,5,
42975,2994,3,7,,
42975,2996,2,11,6,
42975,3465,,10,5,
42975,3487,,7,4,
42975,3543,,15,10,
42975,3762,,20,16,
42975,3793,1,10,4,
42975,3809,,3,2,
42975,3831,2,9,4,
42975,3842,2,10,6,
42975,3853,,6,6,
42975,3887,,10,4,
42975,3893,,3,3,
42975,3896,,8,5,
42975,5505,2,10,7,
42975,5530,2,16,5,
42975,5536,2,8,13,
42975,5579,3,22,12,
42975,5586,,2,1,
42975,5588,2,13,7,
42975,5589,,10,3,
42975,5591,1,12,5,
42975,5868,,10,2,
42975,6219,,7,7,
42975,6231,2,7,6,
42975,6248,1,7,2,
42975,6249,2,30,5,
42975,6264,,3,1,
42975,6292,2,8,4,
42975,6304,,36,,
42975,6334,2,15,3,
42975,6337,,10,6,
42975,6338,1,3,5,
42975,6366,2,4,2,
42975,6377,,4,2,
42975,11667,,6,2,
42975,11703,,14,8,
42975,11719,2,10,2,
42975,11723,,4,1,
42975,11726,2,16,,
42975,11728,,20,6,
42975,11734,,7,3,
42975,11749,2,11,7,
42975,11750,,9,4,
42975,11751,,14,2,
42975,11971,2,7,3,
42975,11973,,10,3,
42975,12052,2,6,5,
42975,12072,,2,2,
42975,12103,2,7,5,
42975,12105,,4,1,
42975,12107,2,7,5,
42975,12114,2,15,7,
42975,12115,,5,1,
42975,12693,1,8,4,
42975,12967,2,4,2,
42975,13495,,5,4,
42975,13501,2,10,5,
42975,13527,2,16,10,
42975,13755,,8,2,
42975,13763,,4,2,
42975,13792,,13,4,
42975,13820,,31,5,
42975,13823,2,15,,
42975,13825,,4,,
42975,13846,,11,4,
42975,13857,,15,5,
42975,13859,,12,5,
42975,15523,,9,8,
42975,16445,,14,,
42975,16448,,5,2,
42975,16454,2,7,2,
42975,22959,,11,5,
42975,22963,,8,3,
42975,22966,1,8,4,
42975,22968,,10,2,
42975,22973,,15,3,
42975,22979,2,17,8,
42975,22980,,5,1,
42975,22981,,6,3,
42975,22982,2,6,4,
42975,22983,,9,3,
42975,22984,,4,3,
42975,25501,,36,,
42975,25501,8,,10,
42975,25517,,10,5,
42975,25534,,12,6,
42975,25548,2,5,4,
42975,25555,,20,2,
42975,25565,,18,2,
42975,25575,,10,4,
42975,51024,,4,3,
42975,51516,2,13,3,
42975,51568,5,26,5,
42975,51700,,8,4,
42975,51704,2,10,3,
42975,51725,,5,5,
42975,52399,,4,2,
42975,52431,,6,3,
42975,52444,,30,6,
42975,52474,4,17,18,
42975,52474,,36,,
42975,52494,,8,8,
42975,52510,2,7,4,
42975,52652,,10,5,
42975,53171,,3,,
42975,53216,,6,4,
42975,53221,2,6,6,
42975,53490,2,16,2,
42975,53514,2,4,4,
42975,53958,1,5,2,
42975,54341,,10,5,
42975,54479,,5,1,
42975,55360,2,8,5,
42975,55420,,26,,
42975,55422,,15,4,
42975,55642,,5,3,
42975,55817,1,7,5,
42975,55942,,3,1,
42975,55973,2,8,6,
42975,56011,5,22,10,
42975,56193,1,9,5,
42975,56381,,9,5,
42975,56581,2,9,4,
42975,56835,,25,12,
42975,57208,,6,,
42975,57595,,10,5,
42975,57598,,5,,
42975,57601,1,5,1,
42975,57605,,4,,
42975,57842,,8,2,
42975,58414,2,18,4,
42976,1676,,12,,
42976,1678,2,14,2,
42976,1688,,5,2,
42976,1693,,5,2,
42976,1694,,7,6,
42976,1718,,14,,
42976,1727,,8,5,
42976,1736,,4,3,
42976,1955,,7,2,
42976,2030,,6,1,
42976,2036,,7,2,
42976,2052,,14,6,
42976,2060,,5,3,
42976,2070,2,5,2,
42976,2074,4,26,7,
42976,2097,,12,2,
42976,2111,2,12,4,
42976,2113,,6,,
42976,2143,,15,5,
42976,2656,,6,,
42976,2662,1,7,2,
42976,2692,,7,2,
42976,2700,2,6,2,
42976,2704,2,8,5,
42976,2705,,16,5,
42976,2945,,3,1,
42976,2946,2,7,5,
42976,2963,,5,,
42976,2970,2,5,2,
42976,3496,3,24,10,
42976,3550,,6,7,
42976,3777,,4,,
42976,3809,,3,2,
42976,3816,2,30,4,
42976,3817,2,20,8,
42976,3835,,6,2,
42976,3838,2,17,5,
42976,3887,,9,,
42976,3893,,5,,
42976,3895,,11,9,
42976,5514,3,24,9,
42976,5518,,1,2,
42976,5536,5,,5,
42976,5588,2,5,3,
42976,5805,1,7,4,
42976,6203,,2,2,
42976,6204,3,14,7,
42976,6210,3,14,8,
42976,6249,,11,,
42976,6253,1,7,5,
42976,6255,,10,2,
42976,6257,,1,1,
42976,6259,3,23,12,
42976,6263,,6,3,
42976,6264,,3,1,
42976,6297,1,5,3,
42976,6351,1,4,2,
42976,6353,3,30,4,
42976,6357,1,5,,
42976,6369,,12,1,
42976,6373,3,30,4,
42976,6381,2,8,2,
42976,6403,2,15,4,
42976,6405,,7,3,
42976,6408,1,5,5,
42976,6411,,3,2,
42976,6416,1,8,6,
42976,6428,2,7,4,
42976,6437,1,9,3,
42976,6447,,2,2,
42976,6451,,8,5,
42976,6466,1,3,3,
42976,11674,,3,3,
42976,11719,,10,2,
42976,11725,,15,10,
42976,11951,2,6,2,
42976,11964,,4,,
42976,12073,,4,2,
42976,12105,,3,1,
42976,12108,,9,6,
42976,12112,,30,5,
42976,12117,,12,6,
42976,12694,2,23,4,
42976,12695,,12,3,
42976,12697,,4,3,
42976,12698,,6,,
42976,13535,,10,4,
42976,13755,,8,2,
42976,13810,,4,2,
42976,13820,5,25,6,
42976,13823,,12,,
42976,13840,,20,14,
42976,13862,,26,10,
42976,15501,,10,5,
42976,15523,,7,5,
42976,15548,,10,8,
42976,16435,2,6,3,
42976,16448,2,6,2,
42976,16462,2,16,5,
42976,22960,3,25,2,
42976,22967,,8,4,
42976,22968,2,7,3,
42976,22974,,12,,
42976,22975,2,14,2,
42976,22985,2,10,4,
42976,25501,,36,,
42976,25501,4,16,16,
42976,25510,2,7,7,
42976,25515,,34,2,
42976,25542,,8,2,
42976,25571,,18,6,
42976,51024,,5,,
42976,51704,,6,,
42976,51725,2,11,7,
42976,51740,1,11,7,
42976,51755,,5,2,
42976,52410,2,10,4,
42976,52438,,15,2,
42976,52652,,8,6,
42976,52889,,4,,
42976,52982,2,13,5,
42976,53306,2,14,1,
42976,53493,,6,2,
42976,53514,,2,2,
42976,53667,,14,10,
42976,53730,2,26,8,
42976,53903,1,8,2,
42976,54385,,6,2,
42976,54484,,20,,
42976,54498,,12,2,
42976,54593,,15,2,
42976,55557,1,8,7,
42976,56057,,10,14,
42976,56350,,18,2,
42976,56633,,9,2,
42976,56808,,4,2,
42976,56938,2,12,5,
42976,57208,1,8,15,
42976,57273,,13,5,
42976,57411,,10,4,
42976,57598,2,8,5,
42976,57601,,6,1,
42976,57605,,5,1,
42976,57962,3,12,8,
42976,59056,2,5,,
42976,59154,,6,3,
42976,59894,10,,,
42977,1676,2,11,4,
42977,1678,2,12,2,
42977,1688,,4,2,
42977,1690,,8,5,
42977,1717,,2,2,
42977,1735,,4,2,
42977,1762,,5,,
42977,1964,,4,3,
42977,1968,,6,5,
42977,1971,,8,2,
42977,2023,,6,3,
42977,2053,,6,1,
42977,2062,1,4,2,
42977,2109,,9,,
42977,2138,1,5,1,
42977,2656,,8,,
42977,2672,,2,2,
42977,2675,,3,3,
42977,2686,2,9,9,
42977,2690,,9,4,
42977,2698,2,8,3,
42977,2702,4,17,12,
42977,2716,,4,1,
42977,2722,,8,,
42977,2961,,4,2,
42977,3487,,6,3,
42977,3809,,3,2,
42977,3825,2,20,15,
42977,3831,1,10,2,
42977,3851,2,10,9,
42977,3887,,9,,
42977,3893,2,,2,
42977,3896,2,7,5,
42977,5505,,16,7,
42977,5530,3,16,3,
42977,5535,,6,6,
42977,5591,2,5,3,
42977,6216,,15,8,
42977,6219,,8,8,
42977,6224,2,18,10,
42977,6244,,11,4,
42977,6248,,6,1,
42977,6249,,15,,
42977,6264,,1,2,
42977,6290,,13,3,
42977,6303,2,4,4,
42977,6337,,4,3,
42977,6358,4,5,3,
42977,6359,,4,1,
42977,6363,3,18,12,
42977,6370,,5,,
42977,6377,,6,1,
42977,11719,,17,2,
42977,11731,2,14,2,
42977,11734,1,10,4,
42977,11751,,19,2,
42977,11766,2,18,6,
42977,11973,,11,3,
42977,11975,,7,3,
42977,12072,,2,2,
42977,12101,3,25,9,
42977,12103,,16,5,
42977,12105,,3,1,
42977,12107,,8,2,
42977,12113,2,9,3,
42977,12698,,5,,
42977,12967,,5,1,
42977,13755,,8,2,
42977,13810,1,2,1,
42977,13820,,25,11,
42977,13823,,18,,
42977,13833,,10,2,
42977,13846,2,5,3,
42977,13855,2,20,12,
42977,13856,,2,1,
42977,13859,,8,2,
42977,16447,,14,6,
42977,16448,,4,,
42977,22973,,20,,
42977,25501,4,26,6,
42977,25534,,10,6,
42977,25548,,2,2,
42977,25554,3,25,8,
42977,25556,,10,1,
42977,51024,,3,3,
42977,51568,5,26,5,
42977,51700,,6,,
42977,51704,2,10,3,
42977,51743,,6,7,
42977,51755,,5,1,
42977,52420,2,7,3,
42977,52474,2,28,6,
42977,52510,,13,6,
42977,53171,,3,2,
42977,53490,2,19,2,
42977,53514,,5,4,
42977,54252,2,20,3,
42977,54479,1,4,,
42977,55422,2,20,,
42977,55567,,2,1,
42977,55942,,5,1,
42977,55973,,5,8,
42977,56248,,2,2,
42977,56581,,8,2,
42977,56808,,4,2,
42977,56835,,36,,
42977,57007,,28,,
42977,57056,,8,6,
42977,57601,1,6,1,
42977,57605,,4,,
42977,57606,2,14,5,
42977,57835,3,20,7,
42977,58000,1,3,1,
42977,58414,2,20,4,
42977,59213,,5,,
42978,1676,,12,5,
42978,1678,,12,3,
42978,1693,2,2,1,
42978,1707,,12,6,
42978,1718,,10,4,
42978,1743,2,2,2,
42978,1784,,5,3,
42978,1970,2,10,7,
42978,2036,,6,4,
42978,2060,2,9,,
42978,2074,,21,,
42978,2075,,3,4,
42978,2094,,17,3,
42978,2097,2,8,4,
42978,2098,2,7,4,
42978,2109,,10,10,
42978,2138,,3,,
42978,2141,2,9,4,
42978,2142,,4,6,
42978,2656,,6,,
42978,2667,1,9,6,
42978,2692,,4,3,
42978,2704,,10,7,
42978,2718,3,5,2,
42978,2939,2,28,7,
42978,2945,,3,1,
42978,2974,,8,6,
42978,2989,,5,2,
42978,2990,2,11,6,
42978,2994,5,16,13,
42978,2996,2,10,6,
42978,3465,3,13,7,
42978,3543,,13,7,
42978,3809,1,3,2,
42978,3816,,20,,
42978,3817,2,18,6,
42978,3853,2,5,4,
42978,3893,,3,2,
42978,5543,2,4,2,
42978,5548,,8,7,
42978,5586,,1,,
42978,5589,2,9,4,
42978,6231,2,9,5,
42978,6248,,7,3,
42978,6249,,15,,
42978,6257,,1,1,
42978,6264,,2,1,
42978,6292,,9,5,
42978,6297,,5,,
42978,6304,,29,7,
42978,6334,3,15,3,
42978,6337,,4,2,
42978,6351,,7,2,
42978,6357,,6,,
42978,6366,,8,2,
42978,6369,,12,,
42978,6376,,24,8,
42978,6377,,5,2,
42978,6407,,12,3,
42978,6408,,6,4,
42978,6437,1,6,3,
42978,6447,1,5,4,
42978,11674,,6,4,
42978,11709,,5,5,
42978,11713,3,9,6,
42978,11723,,4,1,
42978,11742,4,,,
42978,11745,,25,12,
42978,11748,,4,,
42978,11761,1,10,2,
42978,11762,,5,2,
42978,11964,,2,2,
42978,11971,,10,4,
42978,12052,,5,,
42978,12060,2,5,3,
42978,12073,,2,2,
42978,12105,,4,1,
42978,12114,,2,,
42978,12115,,4,1,
42978,12939,2,4,2,
42978,13495,,3,2,
42978,13527,,9,9,
42978,13534,2,8,6,
42978,13548,,22,16,
42978,13766,,2,1,
42978,13792,,5,,
42978,13820,2,26,8,
42978,13823,,17,2,
42978,16408,,4,,
42978,16444,2,17,6,
42978,16445,,8,,
42978,16448,,5,,
42978,16454,,3,,
42978,22956,,33,3,
42978,22959,,11,7,
42978,22960,2,25,3,
42978,22963,2,8,4,
42978,22966,,8,4,
42978,22975,3,18,4,
42978,22979,2,12,11,
42978,22983,,6,2,
42978,25501,,30,6,
42978,25515,2,31,3,
42978,25517,,4,,
42978,25548,2,5,6,
42978,25549,3,33,,
42978,25554,4,24,8,
42978,25555,,12,2,
42978,25565,2,18,,
42978,25575,,8,4,
42978,51704,,6,,
42978,51755,,1,1,
42978,52399,,6,3,
42978,52431,,7,,
42978,52474,2,28,6,
42978,52494,,7,7,
42978,52652,,10,5,
42978,53171,,3,,
42978,53216,3,11,10,
42978,53958,,3,3,
42978,54380,,17,,
42978,54385,,4,,
42978,54479,,3,,
42978,55420,,30,2,
42978,55422,,15,,
42978,55642,1,5,3,
42978,55702,4,11,10,
42978,55924,,8,2,
42978,56381,2,10,4,
42978,56388,,8,3,
42978,56554,3,16,8,
42978,56633,,10,2,
42978,56756,3,7,,
42978,56808,,4,,
42978,56976,3,,,
42978,57273,2,12,6,
42978,57601,1,6,1,
42978,57605,,5,1,
42978,57842,2,15,5,
42978,57973,5,20,12,
42978,58312,,3,,
42978,59056,,6,2,
42979,1658,3,14,10,
42979,1676,,2,4,
42979,1678,,12,3,
42979,1688,2,6,3,
42979,1690,1,5,,
42979,1694,2,7,7,
42979,1717,,4,2,
42979,1718,,8,4,
42979,1727,2,7,4,
42979,1735,,3,2,
42979,1736,1,4,2,
42979,1762,,5,5,
42979,1772,,17,5,
42979,1955,,8,2,
42979,1968,2,13,9,
42979,1971,2,10,4,
42979,2021,3,17,8,
42979,2023,,6,3,
42979,2036,,7,,
42979,2053,,7,3,
42979,2062,,4,2,
42979,2075,,5,,
42979,2097,,4,4,
42979,2111,4,14,5,
42979,2138,,7,1,
42979,2143,,8,3,
42979,2654,2,10,5,
42979,2656,,10,4,
42979,2662,,8,2,
42979,2672,,2,2,
42979,2698,,8,2,
42979,2700,,7,2,
42979,2705,2,16,6,
42979,2716,,3,1,
42979,2718,,7,3,
42979,2945,,3,1,
42979,2946,2,11,8,
42979,2963,,7,6,
42979,2970,2,6,2,
42979,3487,,6,4,
42979,3550,,10,8,
42979,3762,4,27,6,
42979,3777,1,6,2,
42979,3793,2,6,5,
42979,3809,,3,3,
42979,3831,,12,4,
42979,3835,,2,,
42979,3838,3,18,3,
42979,3887,,10,3,
42979,3893,,3,2,
42979,3894,2,23,11,
42979,3895,,13,8,
42979,3896,,7,4,
42979,5529,,9,11,
42979,5530,2,18,6,
42979,5535,1,6,7,
42979,5586,,,1,
42979,5591,,5,3,
42979,5805,1,7,3,
42979,6203,,5,,
42979,6204,2,14,8,
42979,6219,2,8,3,
42979,6249,3,17,13,
42979,6255,2,15,2,
42979,6257,,1,,
42979,6264,,2,1,
42979,6270,1,6,4,
42979,6290,,11,5,
42979,6304,,25,11,
42979,6337,,12,9,
42979,6338,,2,4,
42979,6353,,33,4,
42979,6359,1,2,2,
42979,6373,,10,3,
42979,6403,3,15,5,
42979,6411,,3,2,
42979,6416,2,5,5,
42979,6428,1,12,5,
42979,6460,,5,2,
42979,6466,1,4,2,
42979,11719,2,20,4,
42979,11725,2,20,10,
42979,11726,2,14,2,
42979,11728,2,6,4,
42979,11734,,7,3,
42979,11749,,13,7,
42979,11766,,12,10,
42979,11951,,6,3,
42979,11971,3,,,
42979,11973,1,10,3,
42979,11975,2,4,,
42979,12052,,4,4,
42979,12072,,6,3,
42979,12073,,2,2,
42979,12101,,12,,
42979,12103,2,12,5,
42979,12105,,4,1,
42979,12107,,12,6,
42979,12108,2,15,7,
42979,12113,1,19,6,
42979,12115,1,5,1,
42979,12117,,12,5,
42979,12693,,6,3,
42979,12695,,12,3,
42979,12697,,5,2,
42979,12698,,10,2,
42979,12699,,1,,
42979,12942,,12,2,
42979,13461,,12,5,
42979,13501,2,15,10,
42979,13755,,8,2,
42979,13763,,5,3,
42979,13810,,3,3,
42979,13823,,18,,
42979,13833,2,8,2,
42979,13846,,8,5,
42979,13848,,10,10,
42979,13856,1,3,2,
42979,13859,,11,6,
42979,15501,2,13,3,
42979,15548,2,12,8,
42979,16435,1,5,2,
42979,16445,,9,,
42979,16448,,5,,
42979,16454,,8,2,
42979,16462,2,18,5,
42979,22968,,17,3,
42979,22971,,33,3,
42979,22974,2,28,6,
42979,22981,,6,,
42979,22982,,8,4,
42979,22985,,10,5,
42979,25501,4,26,6,
42979,25510,,7,5,
42979,25517,,3,,
42979,25534,2,11,6,
42979,25542,,7,3,
42979,25556,1,10,3,
42979,25565,,12,3,
42979,25571,,14,8,
42979,51024,2,9,8,
42979,51226,,6,4,
42979,51516,,4,1,
42979,51568,,31,5,
42979,51700,,2,3,
42979,51704,,12,3,
42979,51725,2,15,9,
42979,51733,2,15,7,
42979,51740,,11,8,
42979,51755,1,5,1,
42979,52082,,2,2,
42979,52410,,7,3,
42979,52438,1,12,1,
42979,52474,2,28,6,
42979,52510,2,10,6,
42979,52863,2,6,5,
42979,52889,,4,1,
42979,52982,,15,4,
42979,53171,,3,2,
42979,53221,,12,5,
42979,53242,,10,6,
42979,53306,4,15,4,
42979,53490,,16,2,
42979,53514,2,4,4,
42979,53730,2,14,6,
42979,53903,1,13,3,
42979,54341,2,6,4,
42979,54479,,4,1,
42979,54498,,14,2,
42979,54593,3,20,5,
42979,55422,1,20,5,
42979,55557,,8,6,
42979,55567,,1,1,
42979,55602,,3,2,
42979,55905,2,13,6,
42979,55942,1,2,2,
42979,55949,4,8,4,
42979,55973,,8,8,
42979,56193,,6,,
42979,56248,,2,2,
42979,56388,2,4,2,
42979,56425,1,6,4,
42979,56808,,4,2,
42979,56938,,10,5,
42979,57056,,8,,
42979,57208,3,12,8,
42979,57411,2,12,,
42979,57595,3,8,3,
42979,57598,,11,6,
42979,57601,,8,,
42979,57962,,11,7,
42979,58414,2,20,6,
42979,59058,,7,4,
42979,59154,,6,3,
42980,1676,,3,1,
42980,1676,2,23,12,
42980,1678,,18,8,
42980,1693,,5,3,
42980,1718,,8,,
42980,1743,,4,3,
42980,1964,1,4,3,
42980,2024,,5,2,
42980,2052,,17,6,
42980,2062,,,2,
42980,2074,2,20,15,
42980,2075,,5,4,
42980,2102,6,14,13,
42980,2109,,10,,
42980,2113,,7,,
42980,2656,2,7,,
42980,2692,,4,3,
42980,2939,,27,10,
42980,2961,2,6,2,
42980,2965,2,6,5,
42980,3496,,23,14,
42980,3809,,3,3,
